"trial","cond","id","signal","item","group","d","s","a","b","rating"
6,-1,18,0,18,1,0.539347017834566,1.51504841973734,0.937831312223912,1.4983993987048,1
7,-1,18,0,10,1,0.673539333028468,1.52465966519882,0.860736547501238,1.25654126814838,3
8,-1,18,0,15,1,0.701571178865217,1.2564735040814,0.830450543447937,0.911524833627909,5
9,-1,18,0,9,1,0.623176037496809,1.45546300346109,0.65248881519444,1.36037014894928,1
10,-1,18,0,13,1,0.677636471712551,1.30586334127232,0.827344572721516,1.06386753490988,4
11,-1,18,0,11,1,0.934583653081919,1.17726058515833,0.956727178488781,1.34245386937023,1
12,-1,18,0,8,1,0.652694771713314,1.39000730975025,0.876849410921599,0.850185489558672,1
13,-1,18,0,17,1,0.868684329817603,1.61494289892146,0.82867144908972,1.20177446097143,4
14,-1,18,0,12,1,0.77467490394333,1.37135606857631,0.759344677646415,1.82995150652981,1
15,-1,18,0,19,1,0.888187073861758,1.28852944110634,0.805932361854764,1.31496661148245,2
16,-1,18,0,6,1,0.69808144613893,1.45848553396766,0.932610490765596,1.66564021776463,4
17,-1,18,0,1,1,0.607210014542141,1.31382840736835,0.726435347149457,0.868356305902793,5
18,-1,18,0,2,1,0.813550346748505,1.39067552951561,0.739629740746394,1.1160183011211,2
19,-1,18,0,5,1,0.84118832668497,1.35060812835061,0.961941409504932,1.70393203263263,1
20,-1,18,0,20,1,0.813356231200029,1.19680035868429,0.944089767576952,1.69556020023531,1
21,-1,18,1,4,1,0.723507059254409,1.19899045482341,0.903898767463977,1.24939046386642,1
22,-1,18,1,3,1,0.782750152417606,1.22148401659351,0.903729200830165,1.26882534468672,4
23,-1,18,1,16,1,1.01722986977943,1.45453666603441,0.979754981713767,1.50611648908905,1
24,-1,18,1,14,1,0.590937549024954,1.71317649695219,1.0455424814031,0.85336584276692,2
25,-1,18,1,7,1,0.969975787981505,1.46723891879909,0.818214602904358,1.47864307197616,1
26,-1,18,1,18,1,0.539347017834566,1.51504841973734,0.937831312223912,1.4983993987048,1
27,-1,18,1,10,1,0.673539333028468,1.52465966519882,0.860736547501238,1.25654126814838,2
28,-1,18,1,15,1,0.701571178865217,1.2564735040814,0.830450543447937,0.911524833627909,2
29,-1,18,1,9,1,0.623176037496809,1.45546300346109,0.65248881519444,1.36037014894928,1
30,-1,18,1,13,1,0.677636471712551,1.30586334127232,0.827344572721516,1.06386753490988,5
31,-1,18,1,11,1,0.934583653081919,1.17726058515833,0.956727178488781,1.34245386937023,2
32,-1,18,1,8,1,0.652694771713314,1.39000730975025,0.876849410921599,0.850185489558672,3
33,-1,18,1,17,1,0.868684329817603,1.61494289892146,0.82867144908972,1.20177446097143,2
34,-1,18,1,12,1,0.77467490394333,1.37135606857631,0.759344677646415,1.82995150652981,1
35,-1,18,1,19,1,0.888187073861758,1.28852944110634,0.805932361854764,1.31496661148245,1
36,-1,18,1,6,1,0.69808144613893,1.45848553396766,0.932610490765596,1.66564021776463,2
37,-1,18,1,1,1,0.607210014542141,1.31382840736835,0.726435347149457,0.868356305902793,5
38,-1,18,1,2,1,0.813550346748505,1.39067552951561,0.739629740746394,1.1160183011211,3
39,-1,18,1,5,1,0.84118832668497,1.35060812835061,0.961941409504932,1.70393203263263,3
40,-1,18,1,20,1,0.813356231200029,1.19680035868429,0.944089767576952,1.69556020023531,5
1,1,18,0,4,1,1.81620159646007,1.30562581239148,0.903898767463977,1.24939046386642,2
2,1,18,0,3,1,1.96491804505024,1.33011989801286,0.903729200830165,1.26882534468672,3
3,1,18,0,16,1,2.55352658944912,1.58389969545176,0.979754981713767,1.50611648908905,1
4,1,18,0,14,1,1.48341568505682,1.86554233739303,1.0455424814031,0.85336584276692,3
5,1,18,0,7,1,2.43490585492706,1.59773165634717,0.818214602904358,1.47864307197616,3
6,1,18,0,18,1,1.35390927055581,1.64979322051678,0.937831312223912,1.4983993987048,2
7,1,18,0,10,1,1.6907688684967,1.66025926727575,0.860736547501238,1.25654126814838,2
8,1,18,0,15,1,1.76113650694503,1.36822126724625,0.830450543447937,0.911524833627909,2
9,1,18,0,9,1,1.56434315284183,1.58490841912458,0.65248881519444,1.36037014894928,1
10,1,18,0,13,1,1.70105381281586,1.42200371901379,0.827344572721516,1.06386753490988,3
11,1,18,0,11,1,2.34606186773363,1.28196333983343,0.956727178488781,1.34245386937023,3
12,1,18,0,8,1,1.63844328983945,1.51363125179345,0.876849410921599,0.850185489558672,2
13,1,18,0,17,1,2.1806364519241,1.75857207694012,0.82867144908972,1.20177446097143,3
14,1,18,0,12,1,1.94464695165426,1.4933212136177,0.759344677646415,1.82995150652981,2
15,1,18,0,19,1,2.22959370039221,1.40312818302009,0.805932361854764,1.31496661148245,1
16,1,18,0,6,1,1.75237631854378,1.58819976630106,0.932610490765596,1.66564021776463,2
17,1,18,0,1,1,1.52426404648277,1.4306771791323,0.726435347149457,0.868356305902793,3
18,1,18,0,2,1,2.04223499918294,1.51435890143444,0.739629740746394,1.1160183011211,2
19,1,18,0,5,1,2.11161392595563,1.47072800096646,0.961941409504932,1.70393203263263,1
20,1,18,0,20,1,2.04174771579775,1.30324093431396,0.944089767576952,1.69556020023531,1
21,1,18,1,4,1,1.81620159646007,1.30562581239148,0.903898767463977,1.24939046386642,3
22,1,18,1,3,1,1.96491804505024,1.33011989801286,0.903729200830165,1.26882534468672,4
23,1,18,1,16,1,2.55352658944912,1.58389969545176,0.979754981713767,1.50611648908905,3
24,1,18,1,14,1,1.48341568505682,1.86554233739303,1.0455424814031,0.85336584276692,3
25,1,18,1,7,1,2.43490585492706,1.59773165634717,0.818214602904358,1.47864307197616,6
26,1,18,1,18,1,1.35390927055581,1.64979322051678,0.937831312223912,1.4983993987048,1
27,1,18,1,10,1,1.6907688684967,1.66025926727575,0.860736547501238,1.25654126814838,6
28,1,18,1,15,1,1.76113650694503,1.36822126724625,0.830450543447937,0.911524833627909,5
29,1,18,1,9,1,1.56434315284183,1.58490841912458,0.65248881519444,1.36037014894928,5
30,1,18,1,13,1,1.70105381281586,1.42200371901379,0.827344572721516,1.06386753490988,5
31,1,18,1,11,1,2.34606186773363,1.28196333983343,0.956727178488781,1.34245386937023,6
32,1,18,1,8,1,1.63844328983945,1.51363125179345,0.876849410921599,0.850185489558672,6
33,1,18,1,17,1,2.1806364519241,1.75857207694012,0.82867144908972,1.20177446097143,6
34,1,18,1,12,1,1.94464695165426,1.4933212136177,0.759344677646415,1.82995150652981,4
35,1,18,1,19,1,2.22959370039221,1.40312818302009,0.805932361854764,1.31496661148245,2
36,1,18,1,6,1,1.75237631854378,1.58819976630106,0.932610490765596,1.66564021776463,2
37,1,18,1,1,1,1.52426404648277,1.4306771791323,0.726435347149457,0.868356305902793,6
38,1,18,1,2,1,2.04223499918294,1.51435890143444,0.739629740746394,1.1160183011211,6
39,1,18,1,5,1,2.11161392595563,1.47072800096646,0.961941409504932,1.70393203263263,2
40,1,18,1,20,1,2.04174771579775,1.30324093431396,0.944089767576952,1.69556020023531,3
1,-1,19,0,4,1,1.13680874413776,1.03947975899059,1.04542133757386,1.32277041397886,2
2,-1,19,0,3,1,1.22989431320891,1.05898083347667,1.04522522205351,1.34220529479915,1
3,-1,19,0,16,1,1.59832001080275,1.26102874044573,1.13315428712395,1.57949643920148,3
4,-1,19,0,14,1,0.928509216846055,1.48525977416766,1.2092420730536,0.926745792879351,3
5,-1,19,0,7,1,1.52407214729269,1.27204111722433,0.946321684883624,1.55202302208859,1
6,-1,19,0,18,1,0.847447717553451,1.31349016155394,1.08466666858559,1.57177934881723,1
7,-1,19,0,10,1,1.05829707328154,1.32182275092169,0.995501249893358,1.32992121826081,2
8,-1,19,0,15,1,1.10234204430695,1.08931540692953,0.960473394997614,0.98490478374034,2
9,-1,19,0,9,1,0.979163865095592,1.26183184025454,0.754648368252966,1.43375009906171,1
10,-1,19,0,13,1,1.06473469268336,1.13213454352338,0.956881125389381,1.13724748502231,3
11,-1,19,0,11,1,1.46846233960261,1.02064077691906,1.10652104265522,1.41583381948267,1
12,-1,19,0,8,1,1.02554510594732,1.2050842085704,1.01413688901069,0.923565439671104,3
13,-1,19,0,17,1,1.36491818483398,1.40009492869706,0.958415749528249,1.27515441108386,3
14,-1,19,0,12,1,1.21720609827138,1.18891428194392,0.878234551433158,1.90333145664224,2
15,-1,19,0,19,1,1.3955618249761,1.11710670214698,0.93211642503744,1.38834656159488,2
16,-1,19,0,6,1,1.09685881007005,1.26445226085077,1.07862842807831,1.73902016787707,2
17,-1,19,0,1,1,0.954077289544173,1.13903995711741,0.840172638368141,0.941736256015224,3
18,-1,19,0,2,1,1.27828904521414,1.20566353004695,0.855432865618241,1.18939825123354,3
19,-1,19,0,5,1,1.32171515538154,1.17092659587135,1.11255166086108,1.77731198274507,2
20,-1,19,0,20,1,1.2779840416208,1.03758102777241,1.09190500433936,1.76894015034774,4
21,-1,19,1,4,1,1.13680874413776,1.03947975899059,1.04542133757386,1.32277041397886,4
22,-1,19,1,3,1,1.22989431320891,1.05898083347667,1.04522522205351,1.34220529479915,5
23,-1,19,1,16,1,1.59832001080275,1.26102874044573,1.13315428712395,1.57949643920148,3
24,-1,19,1,14,1,0.928509216846055,1.48525977416766,1.2092420730536,0.926745792879351,4
25,-1,19,1,7,1,1.52407214729269,1.27204111722433,0.946321684883624,1.55202302208859,5
26,-1,19,1,18,1,0.847447717553451,1.31349016155394,1.08466666858559,1.57177934881723,3
27,-1,19,1,10,1,1.05829707328154,1.32182275092169,0.995501249893358,1.32992121826081,2
28,-1,19,1,15,1,1.10234204430695,1.08931540692953,0.960473394997614,0.98490478374034,5
29,-1,19,1,9,1,0.979163865095592,1.26183184025454,0.754648368252966,1.43375009906171,1
30,-1,19,1,13,1,1.06473469268336,1.13213454352338,0.956881125389381,1.13724748502231,1
31,-1,19,1,11,1,1.46846233960261,1.02064077691906,1.10652104265522,1.41583381948267,3
32,-1,19,1,8,1,1.02554510594732,1.2050842085704,1.01413688901069,0.923565439671104,4
33,-1,19,1,17,1,1.36491818483398,1.40009492869706,0.958415749528249,1.27515441108386,2
34,-1,19,1,12,1,1.21720609827138,1.18891428194392,0.878234551433158,1.90333145664224,1
35,-1,19,1,19,1,1.3955618249761,1.11710670214698,0.93211642503744,1.38834656159488,5
36,-1,19,1,6,1,1.09685881007005,1.26445226085077,1.07862842807831,1.73902016787707,5
37,-1,19,1,1,1,0.954077289544173,1.13903995711741,0.840172638368141,0.941736256015224,5
38,-1,19,1,2,1,1.27828904521414,1.20566353004695,0.855432865618241,1.18939825123354,2
39,-1,19,1,5,1,1.32171515538154,1.17092659587135,1.11255166086108,1.77731198274507,2
40,-1,19,1,20,1,1.2779840416208,1.03758102777241,1.09190500433936,1.76894015034774,5
1,1,19,0,4,1,4.84738280365659,1.00313643579499,1.04542133757386,1.32277041397886,3
2,1,19,0,3,1,5.24430215276514,1.02195569435674,1.04522522205351,1.34220529479915,5
3,1,19,0,16,1,6.81527915320697,1.21693940183518,1.13315428712395,1.57949643920148,1
4,1,19,0,14,1,3.95918806394297,1.4333306475684,1.2092420730536,0.926745792879351,1
5,1,19,0,7,1,6.49868428301191,1.22756675296518,0.946321684883624,1.55202302208859,2
6,1,19,0,18,1,3.61353966905168,1.26756661466166,1.08466666858559,1.57177934881723,2
7,1,19,0,10,1,4.5126069452219,1.27560787176841,0.995501249893358,1.32992121826081,3
8,1,19,0,15,1,4.70041587635222,1.05122968034028,0.960473394997614,0.98490478374034,2
9,1,19,0,9,1,4.17518083503685,1.21771442287126,0.754648368252966,1.43375009906171,1
10,1,19,0,13,1,4.54005712604237,1.09255173177521,0.956881125389381,1.13724748502231,1
11,1,19,0,11,1,6.2615625799096,0.984956120915569,1.10652104265522,1.41583381948267,3
12,1,19,0,8,1,4.37295168301483,1.16295085821781,1.01413688901069,0.923565439671104,2
13,1,19,0,17,1,5.82004754245683,1.35114341996585,0.958415749528249,1.27515441108386,2
14,1,19,0,12,1,5.19019926587722,1.14734628061746,0.878234551433158,1.90333145664224,1
15,1,19,0,19,1,5.95071284128775,1.07804930870672,0.93211642503744,1.38834656159488,1
16,1,19,0,6,1,4.67703521932838,1.22024322572139,1.07862842807831,1.73902016787707,1
17,1,19,0,1,1,4.06821100782743,1.09921571144435,0.840172638368141,0.941736256015224,3
18,1,19,0,2,1,5.45065858072141,1.16350992488182,0.855432865618241,1.18939825123354,4
19,1,19,0,5,1,5.63582867264821,1.12998749788123,1.11255166086108,1.77731198274507,2
20,1,19,0,20,1,5.44935803726496,1.00130408990249,1.09190500433936,1.76894015034774,1
21,1,19,1,4,1,4.84738280365659,1.00313643579499,1.04542133757386,1.32277041397886,6
22,1,19,1,3,1,5.24430215276514,1.02195569435674,1.04522522205351,1.34220529479915,6
23,1,19,1,16,1,6.81527915320697,1.21693940183518,1.13315428712395,1.57949643920148,6
24,1,19,1,14,1,3.95918806394297,1.4333306475684,1.2092420730536,0.926745792879351,6
25,1,19,1,7,1,6.49868428301191,1.22756675296518,0.946321684883624,1.55202302208859,6
26,1,19,1,18,1,3.61353966905168,1.26756661466166,1.08466666858559,1.57177934881723,5
27,1,19,1,10,1,4.5126069452219,1.27560787176841,0.995501249893358,1.32992121826081,6
28,1,19,1,15,1,4.70041587635222,1.05122968034028,0.960473394997614,0.98490478374034,6
29,1,19,1,9,1,4.17518083503685,1.21771442287126,0.754648368252966,1.43375009906171,6
30,1,19,1,13,1,4.54005712604237,1.09255173177521,0.956881125389381,1.13724748502231,6
31,1,19,1,11,1,6.2615625799096,0.984956120915569,1.10652104265522,1.41583381948267,6
32,1,19,1,8,1,4.37295168301483,1.16295085821781,1.01413688901069,0.923565439671104,6
33,1,19,1,17,1,5.82004754245683,1.35114341996585,0.958415749528249,1.27515441108386,6
34,1,19,1,12,1,5.19019926587722,1.14734628061746,0.878234551433158,1.90333145664224,6
35,1,19,1,19,1,5.95071284128775,1.07804930870672,0.93211642503744,1.38834656159488,6
36,1,19,1,6,1,4.67703521932838,1.22024322572139,1.07862842807831,1.73902016787707,6
37,1,19,1,1,1,4.06821100782743,1.09921571144435,0.840172638368141,0.941736256015224,6
38,1,19,1,2,1,5.45065858072141,1.16350992488182,0.855432865618241,1.18939825123354,6
39,1,19,1,5,1,5.63582867264821,1.12998749788123,1.11255166086108,1.77731198274507,6
40,1,19,1,20,1,5.44935803726496,1.00130408990249,1.09190500433936,1.76894015034774,6
1,-1,20,0,4,1,1.01161073619604,0.885238317518481,1.33814193534627,1.17301808517352,2
2,-1,20,0,3,1,1.09444468829474,0.90184575813342,1.33789090698811,1.19245296599382,2
3,-1,20,0,16,1,1.42229525515429,1.07391312902394,1.45044033091666,1.42974411039615,2
4,-1,20,0,14,1,0.826251466891097,1.26487202101832,1.54783288783193,0.776993464074015,3
5,-1,20,0,7,1,1.35622439120842,1.08329145294708,1.21129413123428,1.40227069328325,3
6,-1,20,0,18,1,0.754117360429114,1.11859015111579,1.38837605751869,1.42202702001189,1
7,-1,20,0,10,1,0.941745642736475,1.12568632333914,1.27424409785189,1.18016888945548,2
8,-1,20,0,15,1,0.980939892248111,0.927679187340474,1.22940835569075,0.835152454935004,3
9,-1,20,0,9,1,0.871327462542706,1.07459706222937,0.965951804985593,1.28399777025637,2
10,-1,20,0,13,1,0.947474279972957,0.964144678955955,1.22481024157821,0.987495156216971,2
11,-1,20,0,11,1,1.30673895332173,0.869194725857827,1.41634971116649,1.26608149067733,4
12,-1,20,0,8,1,0.912600685893295,1.0262698316501,1.29809776268406,0.773813110865768,3
13,-1,20,0,17,1,1.21459823116908,1.19234421673541,1.22677456432676,1.12540208227852,3
14,-1,20,0,12,1,1.08315384054207,1.01249925216798,1.12414242956821,1.75357912783691,3
15,-1,20,0,19,1,1.24186705323239,0.951346718340641,1.19311136298623,1.23859423278955,2
16,-1,20,0,6,1,0.976060532679728,1.07682865615867,1.38064709451774,1.58926783907173,3
17,-1,20,0,1,1,0.849003699382829,0.97002544446281,1.0754230853371,0.791983927209888,2
18,-1,20,0,2,1,1.13750965478473,1.02676319149166,1.09495621450937,1.0396459224282,2
19,-1,20,0,5,1,1.1761531992711,0.997180638392966,1.42406891760249,1.62755965393973,2
20,-1,20,0,20,1,1.13723824157544,0.883621326312585,1.3976411454465,1.61918782154241,3
21,-1,20,1,4,1,1.01161073619604,0.885238317518481,1.33814193534627,1.17301808517352,4
22,-1,20,1,3,1,1.09444468829474,0.90184575813342,1.33789090698811,1.19245296599382,5
23,-1,20,1,16,1,1.42229525515429,1.07391312902394,1.45044033091666,1.42974411039615,3
24,-1,20,1,14,1,0.826251466891097,1.26487202101832,1.54783288783193,0.776993464074015,3
25,-1,20,1,7,1,1.35622439120842,1.08329145294708,1.21129413123428,1.40227069328325,2
26,-1,20,1,18,1,0.754117360429114,1.11859015111579,1.38837605751869,1.42202702001189,4
27,-1,20,1,10,1,0.941745642736475,1.12568632333914,1.27424409785189,1.18016888945548,4
28,-1,20,1,15,1,0.980939892248111,0.927679187340474,1.22940835569075,0.835152454935004,4
29,-1,20,1,9,1,0.871327462542706,1.07459706222937,0.965951804985593,1.28399777025637,1
30,-1,20,1,13,1,0.947474279972957,0.964144678955955,1.22481024157821,0.987495156216971,3
31,-1,20,1,11,1,1.30673895332173,0.869194725857827,1.41634971116649,1.26608149067733,4
32,-1,20,1,8,1,0.912600685893295,1.0262698316501,1.29809776268406,0.773813110865768,3
33,-1,20,1,17,1,1.21459823116908,1.19234421673541,1.22677456432676,1.12540208227852,2
34,-1,20,1,12,1,1.08315384054207,1.01249925216798,1.12414242956821,1.75357912783691,3
35,-1,20,1,19,1,1.24186705323239,0.951346718340641,1.19311136298623,1.23859423278955,5
36,-1,20,1,6,1,0.976060532679728,1.07682865615867,1.38064709451774,1.58926783907173,2
37,-1,20,1,1,1,0.849003699382829,0.97002544446281,1.0754230853371,0.791983927209888,2
38,-1,20,1,2,1,1.13750965478473,1.02676319149166,1.09495621450937,1.0396459224282,3
39,-1,20,1,5,1,1.1761531992711,0.997180638392966,1.42406891760249,1.62755965393973,3
40,-1,20,1,20,1,1.13723824157544,0.883621326312585,1.3976411454465,1.61918782154241,3
1,1,20,0,4,1,4.60020347436752,1.18103492233636,1.33814193534627,1.17301808517352,3
2,1,20,0,3,1,4.97688298221153,1.20319163081669,1.33789090698811,1.19245296599382,4
3,1,20,0,16,1,6.46775220964958,1.43275419040625,1.45044033091666,1.42974411039615,5
4,1,20,0,14,1,3.75729985131069,1.6875207495496,1.54783288783193,0.776993464074015,2
5,1,20,0,7,1,6.16730124861971,1.44526622004509,1.21129413123428,1.40227069328325,1
6,1,20,0,18,1,3.42927687241804,1.49235974777118,1.38837605751869,1.42202702001189,2
7,1,20,0,10,1,4.28249861599655,1.50182705961799,1.27424409785189,1.18016888945548,3
8,1,20,0,15,1,4.46073073268666,1.23765713174842,1.22940835569075,0.835152454935004,2
9,1,20,0,9,1,3.96227864837925,1.43366665542746,0.965951804985593,1.28399777025637,2
10,1,20,0,13,1,4.30854904821888,1.2863073293345,1.22481024157821,0.987495156216971,2
11,1,20,0,11,1,5.94227093295405,1.1596304692575,1.41634971116649,1.26608149067733,1
12,1,20,0,8,1,4.14996470059502,1.36919119623821,1.29809776268406,0.773813110865768,2
13,1,20,0,17,1,5.52326977469115,1.59075825293896,1.22677456432676,1.12540208227852,2
14,1,20,0,12,1,4.92553892742646,1.35081926751875,1.12414242956821,1.75357912783691,1
15,1,20,0,19,1,5.64727214586923,1.26923301372677,1.19311136298623,1.23859423278955,3
16,1,20,0,6,1,4.43854230977255,1.43664392190003,1.38064709451774,1.58926783907173,3
17,1,20,0,1,1,3.860763461584,1.29415311424487,1.0754230853371,0.791983927209888,3
18,1,20,0,2,1,5.17271681570337,1.36984940905009,1.09495621450937,1.0396459224282,3
19,1,20,0,5,1,5.34844465374167,1.33038203895323,1.42406891760249,1.62755965393973,1
20,1,20,0,20,1,5.17148258998421,1.178877624075,1.3976411454465,1.61918782154241,1
21,1,20,1,4,1,4.60020347436752,1.18103492233636,1.33814193534627,1.17301808517352,6
22,1,20,1,3,1,4.97688298221153,1.20319163081669,1.33789090698811,1.19245296599382,6
23,1,20,1,16,1,6.46775220964958,1.43275419040625,1.45044033091666,1.42974411039615,6
24,1,20,1,14,1,3.75729985131069,1.6875207495496,1.54783288783193,0.776993464074015,6
25,1,20,1,7,1,6.16730124861971,1.44526622004509,1.21129413123428,1.40227069328325,6
26,1,20,1,18,1,3.42927687241804,1.49235974777118,1.38837605751869,1.42202702001189,6
27,1,20,1,10,1,4.28249861599655,1.50182705961799,1.27424409785189,1.18016888945548,6
28,1,20,1,15,1,4.46073073268666,1.23765713174842,1.22940835569075,0.835152454935004,6
29,1,20,1,9,1,3.96227864837925,1.43366665542746,0.965951804985593,1.28399777025637,6
